path_uid,from_node,to_node,path_id,node_index,node_id,offset_time
IN2__P7__path_1,IN2,P7,path_1,0,IN2,0.0
IN2__P7__path_1,IN2,P7,path_1,1,J3,2.0
IN2__P7__path_1,IN2,P7,path_1,2,P3,4.0
IN2__P7__path_1,IN2,P7,path_1,3,P6,6.0
IN2__P7__path_1,IN2,P7,path_1,4,P9,8.0
IN2__P7__path_1,IN2,P7,path_1,5,P8,10.0
IN2__P7__path_1,IN2,P7,path_1,6,P7,12.0
IN2__P7__path_2,IN2,P7,path_2,0,IN2,0.0
IN2__P7__path_2,IN2,P7,path_2,1,J3,2.0
IN2__P7__path_2,IN2,P7,path_2,2,J2,4.0
IN2__P7__path_2,IN2,P7,path_2,3,J1,6.0
IN2__P7__path_2,IN2,P7,path_2,4,P1,8.0
IN2__P7__path_2,IN2,P7,path_2,5,P4,10.0
IN2__P7__path_2,IN2,P7,path_2,6,P7,12.0
IN2__P7__path_3,IN2,P7,path_3,0,IN2,0.0
IN2__P7__path_3,IN2,P7,path_3,1,J3,2.0
IN2__P7__path_3,IN2,P7,path_3,2,P3,4.0
IN2__P7__path_3,IN2,P7,path_3,3,P2,6.0
IN2__P7__path_3,IN2,P7,path_3,4,P1,8.0
IN2__P7__path_3,IN2,P7,path_3,5,P4,10.0
IN2__P7__path_3,IN2,P7,path_3,6,P7,12.0
IN2__P8__path_1,IN2,P8,path_1,0,IN2,0.0
IN2__P8__path_1,IN2,P8,path_1,1,J3,2.0
IN2__P8__path_1,IN2,P8,path_1,2,P3,4.0
IN2__P8__path_1,IN2,P8,path_1,3,P6,6.0
IN2__P8__path_1,IN2,P8,path_1,4,P9,8.0
IN2__P8__path_1,IN2,P8,path_1,5,P8,10.0
IN2__P8__path_2,IN2,P8,path_2,0,IN2,0.0
IN2__P8__path_2,IN2,P8,path_2,1,J3,2.0
IN2__P8__path_2,IN2,P8,path_2,2,P3,4.0
IN2__P8__path_2,IN2,P8,path_2,3,P6,6.0
IN2__P8__path_2,IN2,P8,path_2,4,P9,8.0
IN2__P8__path_2,IN2,P8,path_2,5,SORT2,11.0
IN2__P8__path_2,IN2,P8,path_2,6,P8,14.0
IN2__P8__path_3,IN2,P8,path_3,0,IN2,0.0
IN2__P8__path_3,IN2,P8,path_3,1,J3,2.0
IN2__P8__path_3,IN2,P8,path_3,2,J2,4.0
IN2__P8__path_3,IN2,P8,path_3,3,J1,6.0
IN2__P8__path_3,IN2,P8,path_3,4,P1,8.0
IN2__P8__path_3,IN2,P8,path_3,5,P4,10.0
IN2__P8__path_3,IN2,P8,path_3,6,P7,12.0
IN2__P8__path_3,IN2,P8,path_3,7,P8,14.0
IN2__P8__path_4,IN2,P8,path_4,0,IN2,0.0
IN2__P8__path_4,IN2,P8,path_4,1,J3,2.0
IN2__P8__path_4,IN2,P8,path_4,2,J2,4.0
IN2__P8__path_4,IN2,P8,path_4,3,P2,6.0
IN2__P8__path_4,IN2,P8,path_4,4,P5,8.0
IN2__P8__path_4,IN2,P8,path_4,5,P8,10.0
IN2__P9__path_1,IN2,P9,path_1,0,IN2,0.0
IN2__P9__path_1,IN2,P9,path_1,1,J3,2.0
IN2__P9__path_1,IN2,P9,path_1,2,P3,4.0
IN2__P9__path_1,IN2,P9,path_1,3,P6,6.0
IN2__P9__path_1,IN2,P9,path_1,4,P9,8.0
IN2__P9__path_2,IN2,P9,path_2,0,IN2,0.0
IN2__P9__path_2,IN2,P9,path_2,1,J3,2.0
IN2__P9__path_2,IN2,P9,path_2,2,J2,4.0
IN2__P9__path_2,IN2,P9,path_2,3,P2,6.0
IN2__P9__path_2,IN2,P9,path_2,4,P3,8.0
IN2__P9__path_2,IN2,P9,path_2,5,P6,10.0
IN2__P9__path_2,IN2,P9,path_2,6,P9,12.0
IN2__P9__path_3,IN2,P9,path_3,0,IN2,0.0
IN2__P9__path_3,IN2,P9,path_3,1,J3,2.0
IN2__P9__path_3,IN2,P9,path_3,2,P3,4.0
IN2__P9__path_3,IN2,P9,path_3,3,P2,6.0
IN2__P9__path_3,IN2,P9,path_3,4,P5,8.0
IN2__P9__path_3,IN2,P9,path_3,5,P6,10.0
IN2__P9__path_3,IN2,P9,path_3,6,P9,12.0
IN2__SORT1__path_1,IN2,SORT1,path_1,0,IN2,0.0
IN2__SORT1__path_1,IN2,SORT1,path_1,1,J3,2.0
IN2__SORT1__path_1,IN2,SORT1,path_1,2,P3,4.0
IN2__SORT1__path_1,IN2,SORT1,path_1,3,P6,6.0
IN2__SORT1__path_1,IN2,SORT1,path_1,4,P9,8.0
IN2__SORT1__path_1,IN2,SORT1,path_1,5,P8,10.0
IN2__SORT1__path_1,IN2,SORT1,path_1,6,SORT1,13.0
IN2__SORT1__path_2,IN2,SORT1,path_2,0,IN2,0.0
IN2__SORT1__path_2,IN2,SORT1,path_2,1,J3,2.0
IN2__SORT1__path_2,IN2,SORT1,path_2,2,J2,4.0
IN2__SORT1__path_2,IN2,SORT1,path_2,3,J1,6.0
IN2__SORT1__path_2,IN2,SORT1,path_2,4,P1,8.0
IN2__SORT1__path_2,IN2,SORT1,path_2,5,P4,10.0
IN2__SORT1__path_2,IN2,SORT1,path_2,6,P7,12.0
IN2__SORT1__path_2,IN2,SORT1,path_2,7,SORT1,15.0
IN2__SORT1__path_3,IN2,SORT1,path_3,0,IN2,0.0
IN2__SORT1__path_3,IN2,SORT1,path_3,1,J3,2.0
IN2__SORT1__path_3,IN2,SORT1,path_3,2,P3,4.0
IN2__SORT1__path_3,IN2,SORT1,path_3,3,P2,6.0
IN2__SORT1__path_3,IN2,SORT1,path_3,4,P1,8.0
IN2__SORT1__path_3,IN2,SORT1,path_3,5,P4,10.0
IN2__SORT1__path_3,IN2,SORT1,path_3,6,P7,12.0
IN2__SORT1__path_3,IN2,SORT1,path_3,7,SORT1,15.0
IN2__SORT1__path_4,IN2,SORT1,path_4,0,IN2,0.0
IN2__SORT1__path_4,IN2,SORT1,path_4,1,J3,2.0
IN2__SORT1__path_4,IN2,SORT1,path_4,2,J2,4.0
IN2__SORT1__path_4,IN2,SORT1,path_4,3,P2,6.0
IN2__SORT1__path_4,IN2,SORT1,path_4,4,P5,8.0
IN2__SORT1__path_4,IN2,SORT1,path_4,5,P8,10.0
IN2__SORT1__path_4,IN2,SORT1,path_4,6,SORT1,13.0
IN2__SORT2__path_1,IN2,SORT2,path_1,0,IN2,0.0
IN2__SORT2__path_1,IN2,SORT2,path_1,1,J3,2.0
IN2__SORT2__path_1,IN2,SORT2,path_1,2,P3,4.0
IN2__SORT2__path_1,IN2,SORT2,path_1,3,P6,6.0
IN2__SORT2__path_1,IN2,SORT2,path_1,4,P9,8.0
IN2__SORT2__path_1,IN2,SORT2,path_1,5,SORT2,11.0
IN2__SORT2__path_2,IN2,SORT2,path_2,0,IN2,0.0
IN2__SORT2__path_2,IN2,SORT2,path_2,1,J3,2.0
IN2__SORT2__path_2,IN2,SORT2,path_2,2,P3,4.0
IN2__SORT2__path_2,IN2,SORT2,path_2,3,P6,6.0
IN2__SORT2__path_2,IN2,SORT2,path_2,4,P9,8.0
IN2__SORT2__path_2,IN2,SORT2,path_2,5,P8,10.0
IN2__SORT2__path_2,IN2,SORT2,path_2,6,SORT2,13.0
IN2__SORT2__path_3,IN2,SORT2,path_3,0,IN2,0.0
IN2__SORT2__path_3,IN2,SORT2,path_3,1,J3,2.0
IN2__SORT2__path_3,IN2,SORT2,path_3,2,J2,4.0
IN2__SORT2__path_3,IN2,SORT2,path_3,3,P2,6.0
IN2__SORT2__path_3,IN2,SORT2,path_3,4,P3,8.0
IN2__SORT2__path_3,IN2,SORT2,path_3,5,P6,10.0
IN2__SORT2__path_3,IN2,SORT2,path_3,6,P9,12.0
IN2__SORT2__path_3,IN2,SORT2,path_3,7,SORT2,15.0
IN2__OUT1__path_1,IN2,OUT1,path_1,0,IN2,0.0
IN2__OUT1__path_1,IN2,OUT1,path_1,1,J3,2.0
IN2__OUT1__path_1,IN2,OUT1,path_1,2,P3,4.0
IN2__OUT1__path_1,IN2,OUT1,path_1,3,P6,6.0
IN2__OUT1__path_1,IN2,OUT1,path_1,4,P9,8.0
IN2__OUT1__path_1,IN2,OUT1,path_1,5,P8,10.0
IN2__OUT1__path_1,IN2,OUT1,path_1,6,SORT1,13.0
IN2__OUT1__path_1,IN2,OUT1,path_1,7,OUT1,15.0
IN2__OUT1__path_2,IN2,OUT1,path_2,0,IN2,0.0
IN2__OUT1__path_2,IN2,OUT1,path_2,1,J3,2.0
IN2__OUT1__path_2,IN2,OUT1,path_2,2,J2,4.0
IN2__OUT1__path_2,IN2,OUT1,path_2,3,J1,6.0
IN2__OUT1__path_2,IN2,OUT1,path_2,4,P1,8.0
IN2__OUT1__path_2,IN2,OUT1,path_2,5,P4,10.0
IN2__OUT1__path_2,IN2,OUT1,path_2,6,P7,12.0
IN2__OUT1__path_2,IN2,OUT1,path_2,7,SORT1,15.0
IN2__OUT1__path_2,IN2,OUT1,path_2,8,OUT1,17.0
IN2__OUT1__path_3,IN2,OUT1,path_3,0,IN2,0.0
IN2__OUT1__path_3,IN2,OUT1,path_3,1,J3,2.0
IN2__OUT1__path_3,IN2,OUT1,path_3,2,P3,4.0
IN2__OUT1__path_3,IN2,OUT1,path_3,3,P2,6.0
IN2__OUT1__path_3,IN2,OUT1,path_3,4,P1,8.0
IN2__OUT1__path_3,IN2,OUT1,path_3,5,P4,10.0
IN2__OUT1__path_3,IN2,OUT1,path_3,6,P7,12.0
IN2__OUT1__path_3,IN2,OUT1,path_3,7,SORT1,15.0
IN2__OUT1__path_3,IN2,OUT1,path_3,8,OUT1,17.0
IN2__OUT1__path_4,IN2,OUT1,path_4,0,IN2,0.0
IN2__OUT1__path_4,IN2,OUT1,path_4,1,J3,2.0
IN2__OUT1__path_4,IN2,OUT1,path_4,2,J2,4.0
IN2__OUT1__path_4,IN2,OUT1,path_4,3,P2,6.0
IN2__OUT1__path_4,IN2,OUT1,path_4,4,P5,8.0
IN2__OUT1__path_4,IN2,OUT1,path_4,5,P8,10.0
IN2__OUT1__path_4,IN2,OUT1,path_4,6,SORT1,13.0
IN2__OUT1__path_4,IN2,OUT1,path_4,7,OUT1,15.0
IN2__OUT2__path_1,IN2,OUT2,path_1,0,IN2,0.0
IN2__OUT2__path_1,IN2,OUT2,path_1,1,J3,2.0
IN2__OUT2__path_1,IN2,OUT2,path_1,2,P3,4.0
IN2__OUT2__path_1,IN2,OUT2,path_1,3,P6,6.0
IN2__OUT2__path_1,IN2,OUT2,path_1,4,P9,8.0
IN2__OUT2__path_1,IN2,OUT2,path_1,5,SORT2,11.0
IN2__OUT2__path_1,IN2,OUT2,path_1,6,OUT2,13.0
IN2__OUT2__path_2,IN2,OUT2,path_2,0,IN2,0.0
IN2__OUT2__path_2,IN2,OUT2,path_2,1,J3,2.0
IN2__OUT2__path_2,IN2,OUT2,path_2,2,P3,4.0
IN2__OUT2__path_2,IN2,OUT2,path_2,3,P6,6.0
IN2__OUT2__path_2,IN2,OUT2,path_2,4,P9,8.0
IN2__OUT2__path_2,IN2,OUT2,path_2,5,P8,10.0
IN2__OUT2__path_2,IN2,OUT2,path_2,6,SORT2,13.0
IN2__OUT2__path_2,IN2,OUT2,path_2,7,OUT2,15.0
IN2__OUT2__path_3,IN2,OUT2,path_3,0,IN2,0.0
IN2__OUT2__path_3,IN2,OUT2,path_3,1,J3,2.0
IN2__OUT2__path_3,IN2,OUT2,path_3,2,J2,4.0
IN2__OUT2__path_3,IN2,OUT2,path_3,3,P2,6.0
IN2__OUT2__path_3,IN2,OUT2,path_3,4,P3,8.0
IN2__OUT2__path_3,IN2,OUT2,path_3,5,P6,10.0
IN2__OUT2__path_3,IN2,OUT2,path_3,6,P9,12.0
IN2__OUT2__path_3,IN2,OUT2,path_3,7,SORT2,15.0
IN2__OUT2__path_3,IN2,OUT2,path_3,8,OUT2,17.0
IN2__CHG1__path_1,IN2,CHG1,path_1,0,IN2,0.0
IN2__CHG1__path_1,IN2,CHG1,path_1,1,J3,2.0
IN2__CHG1__path_1,IN2,CHG1,path_1,2,J2,4.0
IN2__CHG1__path_1,IN2,CHG1,path_1,3,J1,6.0
IN2__CHG1__path_1,IN2,CHG1,path_1,4,CHG1,8.0
IN2__CHG1__path_2,IN2,CHG1,path_2,0,IN2,0.0
IN2__CHG1__path_2,IN2,CHG1,path_2,1,J3,2.0
IN2__CHG1__path_2,IN2,CHG1,path_2,2,P3,4.0
IN2__CHG1__path_2,IN2,CHG1,path_2,3,P2,6.0
IN2__CHG1__path_2,IN2,CHG1,path_2,4,P1,8.0
IN2__CHG1__path_2,IN2,CHG1,path_2,5,J1,10.0
IN2__CHG1__path_2,IN2,CHG1,path_2,6,CHG1,12.0
IN2__CHG1__path_3,IN2,CHG1,path_3,0,IN2,0.0
IN2__CHG1__path_3,IN2,CHG1,path_3,1,J3,2.0
IN2__CHG1__path_3,IN2,CHG1,path_3,2,J2,4.0
IN2__CHG1__path_3,IN2,CHG1,path_3,3,P2,6.0
IN2__CHG1__path_3,IN2,CHG1,path_3,4,P1,8.0
IN2__CHG1__path_3,IN2,CHG1,path_3,5,J1,10.0
IN2__CHG1__path_3,IN2,CHG1,path_3,6,CHG1,12.0
IN2__CHG2__path_1,IN2,CHG2,path_1,0,IN2,0.0
IN2__CHG2__path_1,IN2,CHG2,path_1,1,J3,2.0
IN2__CHG2__path_1,IN2,CHG2,path_1,2,P3,4.0
IN2__CHG2__path_1,IN2,CHG2,path_1,3,P6,6.0
IN2__CHG2__path_1,IN2,CHG2,path_1,4,P9,8.0
IN2__CHG2__path_1,IN2,CHG2,path_1,5,P8,10.0
IN2__CHG2__path_1,IN2,CHG2,path_1,6,P7,12.0
IN2__CHG2__path_1,IN2,CHG2,path_1,7,CHG2,14.0
IN2__CHG2__path_2,IN2,CHG2,path_2,0,IN2,0.0
IN2__CHG2__path_2,IN2,CHG2,path_2,1,J3,2.0
IN2__CHG2__path_2,IN2,CHG2,path_2,2,J2,4.0
IN2__CHG2__path_2,IN2,CHG2,path_2,3,J1,6.0
IN2__CHG2__path_2,IN2,CHG2,path_2,4,P1,8.0
IN2__CHG2__path_2,IN2,CHG2,path_2,5,P4,10.0
IN2__CHG2__path_2,IN2,CHG2,path_2,6,P7,12.0
IN2__CHG2__path_2,IN2,CHG2,path_2,7,CHG2,14.0
IN2__CHG2__path_3,IN2,CHG2,path_3,0,IN2,0.0
IN2__CHG2__path_3,IN2,CHG2,path_3,1,J3,2.0
IN2__CHG2__path_3,IN2,CHG2,path_3,2,P3,4.0
IN2__CHG2__path_3,IN2,CHG2,path_3,3,P2,6.0
IN2__CHG2__path_3,IN2,CHG2,path_3,4,P1,8.0
IN2__CHG2__path_3,IN2,CHG2,path_3,5,P4,10.0
IN2__CHG2__path_3,IN2,CHG2,path_3,6,P7,12.0
IN2__CHG2__path_3,IN2,CHG2,path_3,7,CHG2,14.0
P1__IN1__path_1,P1,IN1,path_1,0,P1,0.0
P1__IN1__path_1,P1,IN1,path_1,1,J1,2.0
P1__IN1__path_1,P1,IN1,path_1,2,IN1,4.0
P1__IN1__path_2,P1,IN1,path_2,0,P1,0.0
P1__IN1__path_2,P1,IN1,path_2,1,P2,2.0
P1__IN1__path_2,P1,IN1,path_2,2,J2,4.0
P1__IN1__path_2,P1,IN1,path_2,3,J1,6.0
P1__IN1__path_2,P1,IN1,path_2,4,IN1,8.0
P1__IN1__path_3,P1,IN1,path_3,0,P1,0.0
P1__IN1__path_3,P1,IN1,path_3,1,P2,2.0
P1__IN1__path_3,P1,IN1,path_3,2,P3,4.0
P1__IN1__path_3,P1,IN1,path_3,3,J3,6.0
P1__IN1__path_3,P1,IN1,path_3,4,J2,8.0
P1__IN1__path_3,P1,IN1,path_3,5,J1,10.0
P1__IN1__path_3,P1,IN1,path_3,6,IN1,12.0
P1__IN2__path_1,P1,IN2,path_1,0,P1,0.0
P1__IN2__path_1,P1,IN2,path_1,1,P2,2.0
P1__IN2__path_1,P1,IN2,path_1,2,P3,4.0
P1__IN2__path_1,P1,IN2,path_1,3,J3,6.0
P1__IN2__path_1,P1,IN2,path_1,4,IN2,8.0
P1__IN2__path_2,P1,IN2,path_2,0,P1,0.0
P1__IN2__path_2,P1,IN2,path_2,1,J1,2.0
P1__IN2__path_2,P1,IN2,path_2,2,J2,4.0
P1__IN2__path_2,P1,IN2,path_2,3,J3,6.0
P1__IN2__path_2,P1,IN2,path_2,4,IN2,8.0
P1__IN2__path_3,P1,IN2,path_3,0,P1,0.0
P1__IN2__path_3,P1,IN2,path_3,1,P2,2.0
P1__IN2__path_3,P1,IN2,path_3,2,J2,4.0
P1__IN2__path_3,P1,IN2,path_3,3,J3,6.0
P1__IN2__path_3,P1,IN2,path_3,4,IN2,8.0
P1__P2__path_1,P1,P2,path_1,0,P1,0.0
P1__P2__path_1,P1,P2,path_1,1,P2,2.0
P1__P2__path_2,P1,P2,path_2,0,P1,0.0
P1__P2__path_2,P1,P2,path_2,1,J1,2.0
P1__P2__path_2,P1,P2,path_2,2,J2,4.0
P1__P2__path_2,P1,P2,path_2,3,P2,6.0
P1__P2__path_3,P1,P2,path_3,0,P1,0.0
P1__P2__path_3,P1,P2,path_3,1,P4,2.0
P1__P2__path_3,P1,P2,path_3,2,P5,4.0
P1__P2__path_3,P1,P2,path_3,3,P2,6.0
P1__P3__path_1,P1,P3,path_1,0,P1,0.0
P1__P3__path_1,P1,P3,path_1,1,P2,2.0
P1__P3__path_1,P1,P3,path_1,2,P3,4.0
P1__P3__path_2,P1,P3,path_2,0,P1,0.0
P1__P3__path_2,P1,P3,path_2,1,J1,2.0
P1__P3__path_2,P1,P3,path_2,2,J2,4.0
P1__P3__path_2,P1,P3,path_2,3,J3,6.0
P1__P3__path_2,P1,P3,path_2,4,P3,8.0
P1__P3__path_3,P1,P3,path_3,0,P1,0.0
P1__P3__path_3,P1,P3,path_3,1,P2,2.0
P1__P3__path_3,P1,P3,path_3,2,J2,4.0
P1__P3__path_3,P1,P3,path_3,3,J3,6.0
P1__P3__path_3,P1,P3,path_3,4,P3,8.0
P1__P4__path_1,P1,P4,path_1,0,P1,0.0
P1__P4__path_1,P1,P4,path_1,1,P4,2.0
P1__P4__path_2,P1,P4,path_2,0,P1,0.0
P1__P4__path_2,P1,P4,path_2,1,P2,2.0
P1__P4__path_2,P1,P4,path_2,2,P5,4.0
P1__P4__path_2,P1,P4,path_2,3,P4,6.0
P1__P4__path_3,P1,P4,path_3,0,P1,0.0
P1__P4__path_3,P1,P4,path_3,1,J1,2.0
P1__P4__path_3,P1,P4,path_3,2,J2,4.0
P1__P4__path_3,P1,P4,path_3,3,P2,6.0
P1__P4__path_3,P1,P4,path_3,4,P5,8.0
P1__P4__path_3,P1,P4,path_3,5,P4,10.0
P1__P5__path_1,P1,P5,path_1,0,P1,0.0
P1__P5__path_1,P1,P5,path_1,1,P2,2.0
P1__P5__path_1,P1,P5,path_1,2,P5,4.0
P1__P5__path_2,P1,P5,path_2,0,P1,0.0
P1__P5__path_2,P1,P5,path_2,1,P4,2.0
P1__P5__path_2,P1,P5,path_2,2,P5,4.0
P1__P5__path_3,P1,P5,path_3,0,P1,0.0
P1__P5__path_3,P1,P5,path_3,1,P2,2.0
P1__P5__path_3,P1,P5,path_3,2,P3,4.0
P1__P5__path_3,P1,P5,path_3,3,P6,6.0
P1__P5__path_3,P1,P5,path_3,4,P5,8.0
P1__P6__path_1,P1,P6,path_1,0,P1,0.0
P1__P6__path_1,P1,P6,path_1,1,P2,2.0
P1__P6__path_1,P1,P6,path_1,2,P3,4.0
P1__P6__path_1,P1,P6,path_1,3,P6,6.0
P1__P6__path_2,P1,P6,path_2,0,P1,0.0
P1__P6__path_2,P1,P6,path_2,1,P2,2.0
P1__P6__path_2,P1,P6,path_2,2,P5,4.0
P1__P6__path_2,P1,P6,path_2,3,P6,6.0
P1__P6__path_3,P1,P6,path_3,0,P1,0.0
P1__P6__path_3,P1,P6,path_3,1,P4,2.0
P1__P6__path_3,P1,P6,path_3,2,P5,4.0
P1__P6__path_3,P1,P6,path_3,3,P6,6.0
P1__P7__path_1,P1,P7,path_1,0,P1,0.0
P1__P7__path_1,P1,P7,path_1,1,P4,2.0
P1__P7__path_1,P1,P7,path_1,2,P7,4.0
P1__P7__path_2,P1,P7,path_2,0,P1,0.0
P1__P7__path_2,P1,P7,path_2,1,P2,2.0
P1__P7__path_2,P1,P7,path_2,2,P5,4.0
P1__P7__path_2,P1,P7,path_2,3,P4,6.0
P1__P7__path_2,P1,P7,path_2,4,P7,8.0
P1__P7__path_3,P1,P7,path_3,0,P1,0.0
P1__P7__path_3,P1,P7,path_3,1,P2,2.0
P1__P7__path_3,P1,P7,path_3,2,P3,4.0
P1__P7__path_3,P1,P7,path_3,3,P6,6.0
P1__P7__path_3,P1,P7,path_3,4,P9,8.0
P1__P7__path_3,P1,P7,path_3,5,P8,10.0
P1__P7__path_3,P1,P7,path_3,6,P7,12.0
P1__P8__path_1,P1,P8,path_1,0,P1,0.0
P1__P8__path_1,P1,P8,path_1,1,P4,2.0
P1__P8__path_1,P1,P8,path_1,2,P7,4.0
P1__P8__path_1,P1,P8,path_1,3,P8,6.0
P1__P8__path_2,P1,P8,path_2,0,P1,0.0
P1__P8__path_2,P1,P8,path_2,1,P4,2.0
P1__P8__path_2,P1,P8,path_2,2,P7,4.0
P1__P8__path_2,P1,P8,path_2,3,SORT1,7.0
P1__P8__path_2,P1,P8,path_2,4,P8,10.0
P1__P8__path_3,P1,P8,path_3,0,P1,0.0
P1__P8__path_3,P1,P8,path_3,1,P2,2.0
P1__P8__path_3,P1,P8,path_3,2,P5,4.0
P1__P8__path_3,P1,P8,path_3,3,P8,6.0
P1__P9__path_1,P1,P9,path_1,0,P1,0.0
P1__P9__path_1,P1,P9,path_1,1,P2,2.0
P1__P9__path_1,P1,P9,path_1,2,P3,4.0
P1__P9__path_1,P1,P9,path_1,3,P6,6.0
P1__P9__path_1,P1,P9,path_1,4,P9,8.0
P1__P9__path_2,P1,P9,path_2,0,P1,0.0
P1__P9__path_2,P1,P9,path_2,1,P4,2.0
P1__P9__path_2,P1,P9,path_2,2,P7,4.0
P1__P9__path_2,P1,P9,path_2,3,P8,6.0
P1__P9__path_2,P1,P9,path_2,4,P9,8.0
P1__P9__path_3,P1,P9,path_3,0,P1,0.0
P1__P9__path_3,P1,P9,path_3,1,P2,2.0
P1__P9__path_3,P1,P9,path_3,2,P5,4.0
P1__P9__path_3,P1,P9,path_3,3,P6,6.0
P1__P9__path_3,P1,P9,path_3,4,P9,8.0
P1__SORT1__path_1,P1,SORT1,path_1,0,P1,0.0
P1__SORT1__path_1,P1,SORT1,path_1,1,P4,2.0
P1__SORT1__path_1,P1,SORT1,path_1,2,P7,4.0
P1__SORT1__path_1,P1,SORT1,path_1,3,SORT1,7.0
P1__SORT1__path_2,P1,SORT1,path_2,0,P1,0.0
P1__SORT1__path_2,P1,SORT1,path_2,1,P4,2.0
P1__SORT1__path_2,P1,SORT1,path_2,2,P7,4.0
P1__SORT1__path_2,P1,SORT1,path_2,3,P8,6.0
P1__SORT1__path_2,P1,SORT1,path_2,4,SORT1,9.0
P1__SORT1__path_3,P1,SORT1,path_3,0,P1,0.0
P1__SORT1__path_3,P1,SORT1,path_3,1,P2,2.0
P1__SORT1__path_3,P1,SORT1,path_3,2,P5,4.0
P1__SORT1__path_3,P1,SORT1,path_3,3,P4,6.0
P1__SORT1__path_3,P1,SORT1,path_3,4,P7,8.0
P1__SORT1__path_3,P1,SORT1,path_3,5,SORT1,11.0
P1__SORT2__path_1,P1,SORT2,path_1,0,P1,0.0
P1__SORT2__path_1,P1,SORT2,path_1,1,P4,2.0
P1__SORT2__path_1,P1,SORT2,path_1,2,P7,4.0
P1__SORT2__path_1,P1,SORT2,path_1,3,P8,6.0
P1__SORT2__path_1,P1,SORT2,path_1,4,SORT2,9.0
P1__SORT2__path_2,P1,SORT2,path_2,0,P1,0.0
P1__SORT2__path_2,P1,SORT2,path_2,1,P2,2.0
P1__SORT2__path_2,P1,SORT2,path_2,2,P3,4.0
P1__SORT2__path_2,P1,SORT2,path_2,3,P6,6.0
P1__SORT2__path_2,P1,SORT2,path_2,4,P9,8.0
P1__SORT2__path_2,P1,SORT2,path_2,5,SORT2,11.0
P1__SORT2__path_3,P1,SORT2,path_3,0,P1,0.0
P1__SORT2__path_3,P1,SORT2,path_3,1,P4,2.0
P1__SORT2__path_3,P1,SORT2,path_3,2,P7,4.0
P1__SORT2__path_3,P1,SORT2,path_3,3,P8,6.0
P1__SORT2__path_3,P1,SORT2,path_3,4,P9,8.0
P1__SORT2__path_3,P1,SORT2,path_3,5,SORT2,11.0
P1__SORT2__path_4,P1,SORT2,path_4,0,P1,0.0
P1__SORT2__path_4,P1,SORT2,path_4,1,P2,2.0
P1__SORT2__path_4,P1,SORT2,path_4,2,P5,4.0
P1__SORT2__path_4,P1,SORT2,path_4,3,P8,6.0
P1__SORT2__path_4,P1,SORT2,path_4,4,SORT2,9.0
P1__OUT1__path_1,P1,OUT1,path_1,0,P1,0.0
P1__OUT1__path_1,P1,OUT1,path_1,1,P4,2.0
P1__OUT1__path_1,P1,OUT1,path_1,2,P7,4.0
P1__OUT1__path_1,P1,OUT1,path_1,3,SORT1,7.0
P1__OUT1__path_1,P1,OUT1,path_1,4,OUT1,9.0
P1__OUT1__path_2,P1,OUT1,path_2,0,P1,0.0
P1__OUT1__path_2,P1,OUT1,path_2,1,P4,2.0
P1__OUT1__path_2,P1,OUT1,path_2,2,P7,4.0
P1__OUT1__path_2,P1,OUT1,path_2,3,P8,6.0
P1__OUT1__path_2,P1,OUT1,path_2,4,SORT1,9.0
P1__OUT1__path_2,P1,OUT1,path_2,5,OUT1,11.0
P1__OUT1__path_3,P1,OUT1,path_3,0,P1,0.0
P1__OUT1__path_3,P1,OUT1,path_3,1,P2,2.0
P1__OUT1__path_3,P1,OUT1,path_3,2,P5,4.0
P1__OUT1__path_3,P1,OUT1,path_3,3,P4,6.0
P1__OUT1__path_3,P1,OUT1,path_3,4,P7,8.0
P1__OUT1__path_3,P1,OUT1,path_3,5,SORT1,11.0
P1__OUT1__path_3,P1,OUT1,path_3,6,OUT1,13.0
P1__OUT2__path_1,P1,OUT2,path_1,0,P1,0.0
P1__OUT2__path_1,P1,OUT2,path_1,1,P4,2.0
P1__OUT2__path_1,P1,OUT2,path_1,2,P7,4.0
P1__OUT2__path_1,P1,OUT2,path_1,3,P8,6.0
P1__OUT2__path_1,P1,OUT2,path_1,4,SORT2,9.0
P1__OUT2__path_1,P1,OUT2,path_1,5,OUT2,11.0
P1__OUT2__path_2,P1,OUT2,path_2,0,P1,0.0
P1__OUT2__path_2,P1,OUT2,path_2,1,P2,2.0
P1__OUT2__path_2,P1,OUT2,path_2,2,P3,4.0
P1__OUT2__path_2,P1,OUT2,path_2,3,P6,6.0
P1__OUT2__path_2,P1,OUT2,path_2,4,P9,8.0
P1__OUT2__path_2,P1,OUT2,path_2,5,SORT2,11.0
P1__OUT2__path_2,P1,OUT2,path_2,6,OUT2,13.0
P1__OUT2__path_3,P1,OUT2,path_3,0,P1,0.0
P1__OUT2__path_3,P1,OUT2,path_3,1,P4,2.0
P1__OUT2__path_3,P1,OUT2,path_3,2,P7,4.0
P1__OUT2__path_3,P1,OUT2,path_3,3,P8,6.0
P1__OUT2__path_3,P1,OUT2,path_3,4,P9,8.0
P1__OUT2__path_3,P1,OUT2,path_3,5,SORT2,11.0
P1__OUT2__path_3,P1,OUT2,path_3,6,OUT2,13.0
P1__OUT2__path_4,P1,OUT2,path_4,0,P1,0.0
P1__OUT2__path_4,P1,OUT2,path_4,1,P2,2.0
P1__OUT2__path_4,P1,OUT2,path_4,2,P5,4.0
