path_uid,from_node,to_node,path_id,sample_index,offset_time,x,y,theta,speed,footprint_radius
P2__P8__path_1,P2,P8,path_1,6,3.0,6.258,0.58,0.0,1.0,0.25
P2__P8__path_1,P2,P8,path_1,7,3.5,6.757,0.594,0.073041,1.0,0.25
P2__P8__path_1,P2,P8,path_1,8,4.0,7.256,0.63,0.073041,1.0,0.25
P2__P8__path_1,P2,P8,path_1,9,4.5,7.755,0.667,0.073041,1.0,0.25
P2__P8__path_1,P2,P8,path_1,10,5.0,8.253,0.703,0.073041,1.0,0.25
P2__P8__path_1,P2,P8,path_1,11,5.5,8.628,0.862,1.509146,1.0,0.25
P2__P8__path_1,P2,P8,path_1,12,6.0,8.659,1.361,1.509146,1.0,0.25
P2__P8__path_1,P2,P8,path_1,13,6.5,8.69,1.86,1.509146,1.0,0.25
P2__P8__path_1,P2,P8,path_1,14,6.991,8.72,2.35,1.509146,1.0,0.25
P2__P9__path_1,P2,P9,path_1,0,0.0,4.36,2.35,1.143144,1.0,0.25
P2__P9__path_1,P2,P9,path_1,1,0.5,4.567,2.805,1.143144,1.0,0.25
P2__P9__path_1,P2,P9,path_1,2,1.0,4.775,3.26,1.143144,1.0,0.25
P2__P9__path_1,P2,P9,path_1,3,1.5,4.982,3.715,1.143144,1.0,0.25
P2__P9__path_1,P2,P9,path_1,4,2.0,5.295,4.099,0.810393,1.0,0.25
P2__P9__path_1,P2,P9,path_1,5,2.5,5.64,4.461,0.810393,1.0,0.25
P2__P9__path_1,P2,P9,path_1,6,3.0,5.984,4.823,0.810393,1.0,0.25
P2__P9__path_1,P2,P9,path_1,7,3.313,6.2,5.05,0.810393,1.0,0.25
P2__SORT1__path_1,P2,SORT1,path_1,0,0.0,4.36,2.35,-1.113951,1.0,0.25
P2__SORT1__path_1,P2,SORT1,path_1,1,0.5,4.581,1.901,-1.113951,1.0,0.25
P2__SORT1__path_1,P2,SORT1,path_1,2,1.0,4.801,1.453,-1.113951,1.0,0.25
P2__SORT1__path_1,P2,SORT1,path_1,3,1.5,5.022,1.004,-1.113951,1.0,0.25
P2__SORT1__path_1,P2,SORT1,path_1,4,2.0,5.258,0.58,0.0,1.0,0.25
P2__SORT1__path_1,P2,SORT1,path_1,5,2.5,5.758,0.58,0.0,1.0,0.25
P2__SORT1__path_1,P2,SORT1,path_1,6,3.0,6.258,0.58,0.0,1.0,0.25
P2__SORT1__path_1,P2,SORT1,path_1,7,3.5,6.757,0.594,0.073041,1.0,0.25
P2__SORT1__path_1,P2,SORT1,path_1,8,4.0,7.256,0.63,0.073041,1.0,0.25
P2__SORT1__path_1,P2,SORT1,path_1,9,4.5,7.755,0.667,0.073041,1.0,0.25
P2__SORT1__path_1,P2,SORT1,path_1,10,5.0,8.253,0.703,0.073041,1.0,0.25
P2__SORT1__path_1,P2,SORT1,path_1,11,5.5,8.701,0.835,0.915101,1.0,0.25
P2__SORT1__path_1,P2,SORT1,path_1,12,6.0,9.005,1.231,0.915101,1.0,0.25
P2__SORT1__path_1,P2,SORT1,path_1,13,6.5,9.31,1.627,0.915101,1.0,0.25
P2__SORT1__path_1,P2,SORT1,path_1,14,7.0,9.615,2.024,0.915101,1.0,0.25
P2__SORT1__path_1,P2,SORT1,path_1,15,7.172,9.72,2.16,0.915101,1.0,0.25
P2__SORT2__path_1,P2,SORT2,path_1,0,0.0,4.36,2.35,1.143144,1.0,0.25
P2__SORT2__path_1,P2,SORT2,path_1,1,0.5,4.567,2.805,1.143144,1.0,0.25
P2__SORT2__path_1,P2,SORT2,path_1,2,1.0,4.775,3.26,1.143144,1.0,0.25
P2__SORT2__path_1,P2,SORT2,path_1,3,1.5,4.982,3.715,1.143144,1.0,0.25
P2__SORT2__path_1,P2,SORT2,path_1,4,2.0,5.264,4.125,0.91795,1.0,0.25
P2__SORT2__path_1,P2,SORT2,path_1,5,2.5,5.567,4.523,0.91795,1.0,0.25
P2__SORT2__path_1,P2,SORT2,path_1,6,3.0,5.871,4.92,0.91795,1.0,0.25
P2__SORT2__path_1,P2,SORT2,path_1,7,3.5,6.175,5.317,0.91795,1.0,0.25
P2__SORT2__path_1,P2,SORT2,path_1,8,4.0,6.574,5.52,0.0,1.0,0.25
P2__SORT2__path_1,P2,SORT2,path_1,9,4.5,7.074,5.52,0.0,1.0,0.25
P2__SORT2__path_1,P2,SORT2,path_1,10,5.0,7.574,5.52,0.0,1.0,0.25
P2__SORT2__path_1,P2,SORT2,path_1,11,5.5,8.066,5.491,-0.560901,1.0,0.25
P2__SORT2__path_1,P2,SORT2,path_1,12,6.0,8.489,5.225,-0.560901,1.0,0.25
P2__SORT2__path_1,P2,SORT2,path_1,13,6.5,8.913,4.959,-0.560901,1.0,0.25
P2__SORT2__path_1,P2,SORT2,path_1,14,7.0,9.336,4.693,-0.560901,1.0,0.25
P2__SORT2__path_1,P2,SORT2,path_1,15,7.5,9.76,4.427,-0.560901,1.0,0.25
P2__SORT2__path_1,P2,SORT2,path_1,16,8.0,10.183,4.161,-0.560901,1.0,0.25
P2__SORT2__path_1,P2,SORT2,path_1,17,8.209,10.36,4.05,-0.560901,1.0,0.25
P2__OUT1__path_1,P2,OUT1,path_1,0,0.0,4.36,2.35,-1.113951,1.0,0.25
P2__OUT1__path_1,P2,OUT1,path_1,1,0.5,4.581,1.901,-1.113951,1.0,0.25
P2__OUT1__path_1,P2,OUT1,path_1,2,1.0,4.801,1.453,-1.113951,1.0,0.25
P2__OUT1__path_1,P2,OUT1,path_1,3,1.5,5.022,1.004,-1.113951,1.0,0.25
P2__OUT1__path_1,P2,OUT1,path_1,4,2.0,5.258,0.58,0.0,1.0,0.25
P2__OUT1__path_1,P2,OUT1,path_1,5,2.5,5.758,0.58,0.0,1.0,0.25
P2__OUT1__path_1,P2,OUT1,path_1,6,3.0,6.258,0.58,0.0,1.0,0.25
P2__OUT1__path_1,P2,OUT1,path_1,7,3.5,6.757,0.594,0.073041,1.0,0.25
P2__OUT1__path_1,P2,OUT1,path_1,8,4.0,7.256,0.63,0.073041,1.0,0.25
P2__OUT1__path_1,P2,OUT1,path_1,9,4.5,7.755,0.667,0.073041,1.0,0.25
P2__OUT1__path_1,P2,OUT1,path_1,10,5.0,8.253,0.703,0.073041,1.0,0.25
P2__OUT1__path_1,P2,OUT1,path_1,11,5.5,8.744,0.777,0.359419,1.0,0.25
P2__OUT1__path_1,P2,OUT1,path_1,12,6.0,9.212,0.952,0.359419,1.0,0.25
P2__OUT1__path_1,P2,OUT1,path_1,13,6.5,9.68,1.128,0.359419,1.0,0.25
P2__OUT1__path_1,P2,OUT1,path_1,14,7.0,10.148,1.304,0.359419,1.0,0.25
P2__OUT1__path_1,P2,OUT1,path_1,15,7.5,10.616,1.48,0.359419,1.0,0.25
P2__OUT1__path_1,P2,OUT1,path_1,16,8.0,11.084,1.656,0.359419,1.0,0.25
P2__OUT1__path_1,P2,OUT1,path_1,17,8.5,11.552,1.832,0.359419,1.0,0.25
P2__OUT1__path_1,P2,OUT1,path_1,18,8.978,12.0,2.0,0.359419,1.0,0.25
P2__OUT2__path_1,P2,OUT2,path_1,0,0.0,4.36,2.35,1.143144,1.0,0.25
P2__OUT2__path_1,P2,OUT2,path_1,1,0.5,4.567,2.805,1.143144,1.0,0.25
P2__OUT2__path_1,P2,OUT2,path_1,2,1.0,4.775,3.26,1.143144,1.0,0.25
P2__OUT2__path_1,P2,OUT2,path_1,3,1.5,4.982,3.715,1.143144,1.0,0.25
P2__OUT2__path_1,P2,OUT2,path_1,4,2.0,5.264,4.125,0.91795,1.0,0.25
P2__OUT2__path_1,P2,OUT2,path_1,5,2.5,5.567,4.523,0.91795,1.0,0.25
P2__OUT2__path_1,P2,OUT2,path_1,6,3.0,5.871,4.92,0.91795,1.0,0.25
P2__OUT2__path_1,P2,OUT2,path_1,7,3.5,6.175,5.317,0.91795,1.0,0.25
P2__OUT2__path_1,P2,OUT2,path_1,8,4.0,6.574,5.52,0.0,1.0,0.25
P2__OUT2__path_1,P2,OUT2,path_1,9,4.5,7.074,5.52,0.0,1.0,0.25
P2__OUT2__path_1,P2,OUT2,path_1,10,5.0,7.574,5.52,0.0,1.0,0.25
P2__OUT2__path_1,P2,OUT2,path_1,11,5.5,8.071,5.501,-0.364815,1.0,0.25
P2__OUT2__path_1,P2,OUT2,path_1,12,6.0,8.538,5.322,-0.364815,1.0,0.25
P2__OUT2__path_1,P2,OUT2,path_1,13,6.5,9.005,5.144,-0.364815,1.0,0.25
P2__OUT2__path_1,P2,OUT2,path_1,14,7.0,9.472,4.965,-0.364815,1.0,0.25
P2__OUT2__path_1,P2,OUT2,path_1,15,7.5,9.939,4.787,-0.364815,1.0,0.25
P2__OUT2__path_1,P2,OUT2,path_1,16,8.0,10.406,4.609,-0.364815,1.0,0.25
P2__OUT2__path_1,P2,OUT2,path_1,17,8.5,10.873,4.43,-0.364815,1.0,0.25
P2__OUT2__path_1,P2,OUT2,path_1,18,9.0,11.341,4.252,-0.364815,1.0,0.25
P2__OUT2__path_1,P2,OUT2,path_1,19,9.5,11.808,4.073,-0.364815,1.0,0.25
P2__OUT2__path_1,P2,OUT2,path_1,20,9.706,12.0,4.0,-0.364815,1.0,0.25
P2__CHG1__path_1,P2,CHG1,path_1,0,0.0,4.36,2.35,-1.592771,1.0,0.25
P2__CHG1__path_1,P2,CHG1,path_1,1,0.5,4.349,1.85,-1.592771,1.0,0.25
P2__CHG1__path_1,P2,CHG1,path_1,2,1.0,4.338,1.35,-1.592771,1.0,0.25
P2__CHG1__path_1,P2,CHG1,path_1,3,1.5,4.327,0.85,-1.592771,1.0,0.25
P2__CHG1__path_1,P2,CHG1,path_1,4,2.0,4.143,0.502,-2.98329,1.0,0.25
P2__CHG1__path_1,P2,CHG1,path_1,5,2.5,3.649,0.423,-2.98329,1.0,0.25
P2__CHG1__path_1,P2,CHG1,path_1,6,3.0,3.155,0.344,-2.98329,1.0,0.25
P2__CHG1__path_1,P2,CHG1,path_1,7,3.5,2.661,0.265,-2.98329,1.0,0.25
P2__CHG1__path_1,P2,CHG1,path_1,8,4.0,2.168,0.186,-2.98329,1.0,0.25
P2__CHG1__path_1,P2,CHG1,path_1,9,4.5,1.674,0.108,-2.98329,1.0,0.25
P2__CHG1__path_1,P2,CHG1,path_1,10,5.0,1.18,0.029,-2.98329,1.0,0.25
P2__CHG1__path_1,P2,CHG1,path_1,11,5.182,1.0,0.0,-2.98329,1.0,0.25
P2__CHG2__path_1,P2,CHG2,path_1,0,0.0,4.36,2.35,-1.113951,1.0,0.25
P2__CHG2__path_1,P2,CHG2,path_1,1,0.5,4.581,1.901,-1.113951,1.0,0.25
P2__CHG2__path_1,P2,CHG2,path_1,2,1.0,4.801,1.453,-1.113951,1.0,0.25
P2__CHG2__path_1,P2,CHG2,path_1,3,1.5,5.022,1.004,-1.113951,1.0,0.25
P2__CHG2__path_1,P2,CHG2,path_1,4,2.0,5.257,0.576,-0.152649,1.0,0.25
P2__CHG2__path_1,P2,CHG2,path_1,5,2.5,5.752,0.5,-0.152649,1.0,0.25
P2__CHG2__path_1,P2,CHG2,path_1,6,3.0,6.246,0.424,-0.152649,1.0,0.25
P2__CHG2__path_1,P2,CHG2,path_1,7,3.5,6.74,0.348,-0.152649,1.0,0.25
P2__CHG2__path_1,P2,CHG2,path_1,8,4.0,7.234,0.272,-0.152649,1.0,0.25
P2__CHG2__path_1,P2,CHG2,path_1,9,4.5,7.728,0.196,-0.152649,1.0,0.25
P2__CHG2__path_1,P2,CHG2,path_1,10,5.0,8.223,0.12,-0.152649,1.0,0.25
P2__CHG2__path_1,P2,CHG2,path_1,11,5.5,8.717,0.044,-0.152649,1.0,0.25
P2__CHG2__path_1,P2,CHG2,path_1,12,5.787,9.0,0.0,-0.152649,1.0,0.25
P3__IN1__path_1,P3,IN1,path_1,0,0.0,3.72,5.25,-2.289793,1.0,0.25
P3__IN1__path_1,P3,IN1,path_1,1,0.5,3.391,4.874,-2.289793,1.0,0.25
P3__IN1__path_1,P3,IN1,path_1,2,1.0,3.061,4.498,-2.289793,1.0,0.25
P3__IN1__path_1,P3,IN1,path_1,3,1.5,2.732,4.121,-2.289793,1.0,0.25
P3__IN1__path_1,P3,IN1,path_1,4,2.0,2.403,3.745,-2.289793,1.0,0.25
P3__IN1__path_1,P3,IN1,path_1,5,2.5,2.073,3.369,-2.289793,1.0,0.25
P3__IN1__path_1,P3,IN1,path_1,6,3.0,1.744,2.993,-2.289793,1.0,0.25
P3__IN1__path_1,P3,IN1,path_1,7,3.5,1.415,2.616,-2.289793,1.0,0.25
P3__IN1__path_1,P3,IN1,path_1,8,4.0,1.085,2.24,-2.289793,1.0,0.25
P3__IN1__path_1,P3,IN1,path_1,9,4.5,0.756,1.864,-2.289793,1.0,0.25
P3__IN1__path_1,P3,IN1,path_1,10,5.0,0.427,1.488,-2.289793,1.0,0.25
P3__IN1__path_1,P3,IN1,path_1,11,5.5,0.098,1.111,-2.289793,1.0,0.25
P3__IN1__path_1,P3,IN1,path_1,12,5.648,0.0,1.0,-2.289793,1.0,0.25
P3__IN2__path_1,P3,IN2,path_1,0,0.0,3.72,5.25,-3.074489,1.0,0.25
P3__IN2__path_1,P3,IN2,path_1,1,0.5,3.221,5.216,-3.074489,1.0,0.25
P3__IN2__path_1,P3,IN2,path_1,2,1.0,2.722,5.183,-3.074489,1.0,0.25
P3__IN2__path_1,P3,IN2,path_1,3,1.5,2.223,5.149,-3.074489,1.0,0.25
P3__IN2__path_1,P3,IN2,path_1,4,2.0,1.725,5.116,-3.074489,1.0,0.25
P3__IN2__path_1,P3,IN2,path_1,5,2.5,1.226,5.082,-3.074489,1.0,0.25
P3__IN2__path_1,P3,IN2,path_1,6,3.0,0.727,5.049,-3.074489,1.0,0.25
P3__IN2__path_1,P3,IN2,path_1,7,3.5,0.228,5.015,-3.074489,1.0,0.25
P3__IN2__path_1,P3,IN2,path_1,8,3.728,0.0,5.0,-3.074489,1.0,0.25
P3__P1__path_1,P3,P1,path_1,0,0.0,3.72,5.25,-1.778076,1.0,0.25
P3__P1__path_1,P3,P1,path_1,1,0.5,3.617,4.761,-1.778076,1.0,0.25
P3__P1__path_1,P3,P1,path_1,2,1.0,3.514,4.271,-1.778076,1.0,0.25
P3__P1__path_1,P3,P1,path_1,3,1.5,3.411,3.782,-1.778076,1.0,0.25
P3__P1__path_1,P3,P1,path_1,4,2.0,3.308,3.293,-1.778076,1.0,0.25
P3__P1__path_1,P3,P1,path_1,5,2.5,3.223,2.801,-1.626576,1.0,0.25
P3__P1__path_1,P3,P1,path_1,6,3.0,3.195,2.302,-1.626576,1.0,0.25
P3__P1__path_1,P3,P1,path_1,7,3.5,3.168,1.803,-1.626576,1.0,0.25
P3__P1__path_1,P3,P1,path_1,8,4.0,3.14,1.303,-1.626576,1.0,0.25
P3__P1__path_1,P3,P1,path_1,9,4.354,3.12,0.95,-1.626576,1.0,0.25
P3__P2__path_1,P3,P2,path_1,0,0.0,3.72,5.25,-1.437446,1.0,0.25
P3__P2__path_1,P3,P2,path_1,1,0.5,3.786,4.754,-1.437446,1.0,0.25
P3__P2__path_1,P3,P2,path_1,2,1.0,3.883,4.266,-1.257014,1.0,0.25
P3__P2__path_1,P3,P2,path_1,3,1.5,4.038,3.79,-1.257014,1.0,0.25
P3__P2__path_1,P3,P2,path_1,4,2.0,4.192,3.315,-1.257014,1.0,0.25
P3__P2__path_1,P3,P2,path_1,5,2.5,4.326,2.835,-1.500736,1.0,0.25
P3__P2__path_1,P3,P2,path_1,6,2.986,4.36,2.35,-1.500736,1.0,0.25
P3__P4__path_1,P3,P4,path_1,0,0.0,3.72,5.25,-1.437446,1.0,0.25
P3__P4__path_1,P3,P4,path_1,1,0.5,3.786,4.754,-1.437446,1.0,0.25
P3__P4__path_1,P3,P4,path_1,2,1.0,3.894,4.269,-1.193653,1.0,0.25
P3__P4__path_1,P3,P4,path_1,3,1.5,4.078,3.805,-1.193653,1.0,0.25
P3__P4__path_1,P3,P4,path_1,4,2.0,4.262,3.34,-1.193653,1.0,0.25
P3__P4__path_1,P3,P4,path_1,5,2.5,4.446,2.875,-1.193653,1.0,0.25
P3__P4__path_1,P3,P4,path_1,6,3.0,4.63,2.41,-1.193653,1.0,0.25
P3__P4__path_1,P3,P4,path_1,7,3.5,4.814,1.945,-1.193653,1.0,0.25
P3__P4__path_1,P3,P4,path_1,8,4.0,4.998,1.48,-1.193653,1.0,0.25
P3__P4__path_1,P3,P4,path_1,9,4.14,5.05,1.35,-1.193653,1.0,0.25
P3__P5__path_1,P3,P5,path_1,0,0.0,3.72,5.25,-1.437446,1.0,0.25
P3__P5__path_1,P3,P5,path_1,1,0.5,3.786,4.754,-1.437446,1.0,0.25
P3__P5__path_1,P3,P5,path_1,2,1.0,4.0,4.399,-0.18231,1.0,0.25
P3__P5__path_1,P3,P5,path_1,3,1.5,4.492,4.308,-0.18231,1.0,0.25
P3__P5__path_1,P3,P5,path_1,4,2.0,4.983,4.217,-0.18231,1.0,0.25
P3__P5__path_1,P3,P5,path_1,5,2.5,5.475,4.127,-0.18231,1.0,0.25
P3__P5__path_1,P3,P5,path_1,6,2.648,5.62,4.1,-0.18231,1.0,0.25
P3__P6__path_1,P3,P6,path_1,0,0.0,3.72,5.25,1.408069,1.0,0.25
P3__P6__path_1,P3,P6,path_1,1,0.5,3.801,5.743,1.408069,1.0,0.25
P3__P6__path_1,P3,P6,path_1,2,1.0,4.151,5.92,0.0,1.0,0.25
P3__P6__path_1,P3,P6,path_1,3,1.5,4.651,5.92,0.0,1.0,0.25
P3__P6__path_1,P3,P6,path_1,4,2.0,5.151,5.92,0.0,1.0,0.25
P3__P6__path_1,P3,P6,path_1,5,2.5,5.648,5.874,-0.138211,1.0,0.25
P3__P6__path_1,P3,P6,path_1,6,3.0,6.143,5.806,-0.138211,1.0,0.25
P3__P6__path_1,P3,P6,path_1,7,3.5,6.638,5.737,-0.138211,1.0,0.25
P3__P6__path_1,P3,P6,path_1,8,4.0,7.134,5.668,-0.138211,1.0,0.25
P3__P6__path_1,P3,P6,path_1,9,4.5,7.629,5.599,-0.138211,1.0,0.25
P3__P6__path_1,P3,P6,path_1,10,4.855,7.98,5.55,-0.138211,1.0,0.25
P3__P7__path_1,P3,P7,path_1,0,0.0,3.72,5.25,-1.437446,1.0,0.25
P3__P7__path_1,P3,P7,path_1,1,0.5,3.786,4.754,-1.437446,1.0,0.25
P3__P7__path_1,P3,P7,path_1,2,1.0,3.889,4.268,-1.222025,1.0,0.25
P3__P7__path_1,P3,P7,path_1,3,1.5,4.06,3.798,-1.222025,1.0,0.25
P3__P7__path_1,P3,P7,path_1,4,2.0,4.231,3.328,-1.222025,1.0,0.25
P3__P7__path_1,P3,P7,path_1,5,2.5,4.402,2.858,-1.222025,1.0,0.25
P3__P7__path_1,P3,P7,path_1,6,3.0,4.572,2.388,-1.222025,1.0,0.25
P3__P7__path_1,P3,P7,path_1,7,3.5,4.743,1.918,-1.222025,1.0,0.25
P3__P7__path_1,P3,P7,path_1,8,4.0,4.914,1.448,-1.222025,1.0,0.25
P3__P7__path_1,P3,P7,path_1,9,4.5,5.085,0.978,-1.222025,1.0,0.25
P3__P7__path_1,P3,P7,path_1,10,5.0,5.306,0.58,0.0,1.0,0.25
P3__P7__path_1,P3,P7,path_1,11,5.5,5.806,0.58,0.0,1.0,0.25
P3__P7__path_1,P3,P7,path_1,12,6.0,6.306,0.58,0.0,1.0,0.25
P3__P7__path_1,P3,P7,path_1,13,6.5,6.78,0.689,0.478352,1.0,0.25
P3__P7__path_1,P3,P7,path_1,14,7.0,7.223,0.919,0.478352,1.0,0.25
P3__P7__path_1,P3,P7,path_1,15,7.176,7.38,1.0,0.478352,1.0,0.25
P3__P8__path_1,P3,P8,path_1,0,0.0,3.72,5.25,1.408069,1.0,0.25
P3__P8__path_1,P3,P8,path_1,1,0.5,3.801,5.743,1.408069,1.0,0.25
P3__P8__path_1,P3,P8,path_1,2,1.0,4.151,5.92,0.0,1.0,0.25
P3__P8__path_1,P3,P8,path_1,3,1.5,4.651,5.92,0.0,1.0,0.25
P3__P8__path_1,P3,P8,path_1,4,2.0,5.151,5.92,0.0,1.0,0.25
P3__P8__path_1,P3,P8,path_1,5,2.5,5.647,5.871,-0.147078,1.0,0.25
P3__P8__path_1,P3,P8,path_1,6,3.0,6.142,5.798,-0.147078,1.0,0.25
P3__P8__path_1,P3,P8,path_1,7,3.5,6.637,5.725,-0.147078,1.0,0.25
P3__P8__path_1,P3,P8,path_1,8,4.0,7.131,5.652,-0.147078,1.0,0.25
P3__P8__path_1,P3,P8,path_1,9,4.5,7.626,5.578,-0.147078,1.0,0.25
P3__P8__path_1,P3,P8,path_1,10,5.0,8.044,5.421,-1.335251,1.0,0.25
P3__P8__path_1,P3,P8,path_1,11,5.5,8.16,4.935,-1.335251,1.0,0.25
P3__P8__path_1,P3,P8,path_1,12,6.0,8.277,4.449,-1.335251,1.0,0.25
P3__P8__path_1,P3,P8,path_1,13,6.5,8.394,3.963,-1.335251,1.0,0.25
P3__P8__path_1,P3,P8,path_1,14,7.0,8.51,3.476,-1.335251,1.0,0.25
P3__P8__path_1,P3,P8,path_1,15,7.5,8.625,2.99,-1.422636,1.0,0.25
P3__P8__path_1,P3,P8,path_1,16,8.0,8.698,2.495,-1.422636,1.0,0.25
P3__P8__path_1,P3,P8,path_1,17,8.147,8.72,2.35,-1.422636,1.0,0.25
P3__P9__path_1,P3,P9,path_1,0,0.0,3.72,5.25,-1.437446,1.0,0.25
P3__P9__path_1,P3,P9,path_1,1,0.5,3.786,4.754,-1.437446,1.0,0.25
P3__P9__path_1,P3,P9,path_1,2,1.0,4.003,4.43,0.0,1.0,0.25
P3__P9__path_1,P3,P9,path_1,3,1.5,4.503,4.43,0.0,1.0,0.25
P3__P9__path_1,P3,P9,path_1,4,2.0,5.003,4.43,0.0,1.0,0.25
P3__P9__path_1,P3,P9,path_1,5,2.5,5.469,4.535,0.61377,1.0,0.25
P3__P9__path_1,P3,P9,path_1,6,3.0,5.878,4.823,0.61377,1.0,0.25
P3__P9__path_1,P3,P9,path_1,7,3.394,6.2,5.05,0.61377,1.0,0.25
P3__SORT1__path_1,P3,SORT1,path_1,0,0.0,3.72,5.25,1.408069,1.0,0.25
P3__SORT1__path_1,P3,SORT1,path_1,1,0.5,3.801,5.743,1.408069,1.0,0.25
P3__SORT1__path_1,P3,SORT1,path_1,2,1.0,4.151,5.92,0.0,1.0,0.25
P3__SORT1__path_1,P3,SORT1,path_1,3,1.5,4.651,5.92,0.0,1.0,0.25
P3__SORT1__path_1,P3,SORT1,path_1,4,2.0,5.151,5.92,0.0,1.0,0.25
P3__SORT1__path_1,P3,SORT1,path_1,5,2.5,5.647,5.871,-0.147078,1.0,0.25
P3__SORT1__path_1,P3,SORT1,path_1,6,3.0,6.142,5.798,-0.147078,1.0,0.25
P3__SORT1__path_1,P3,SORT1,path_1,7,3.5,6.637,5.725,-0.147078,1.0,0.25
P3__SORT1__path_1,P3,SORT1,path_1,8,4.0,7.131,5.652,-0.147078,1.0,0.25
P3__SORT1__path_1,P3,SORT1,path_1,9,4.5,7.626,5.578,-0.147078,1.0,0.25
P3__SORT1__path_1,P3,SORT1,path_1,10,5.0,8.066,5.429,-1.102398,1.0,0.25
P3__SORT1__path_1,P3,SORT1,path_1,11,5.5,8.292,4.983,-1.102398,1.0,0.25
P3__SORT1__path_1,P3,SORT1,path_1,12,6.0,8.517,4.537,-1.102398,1.0,0.25
P3__SORT1__path_1,P3,SORT1,path_1,13,6.5,8.743,4.091,-1.102398,1.0,0.25
P3__SORT1__path_1,P3,SORT1,path_1,14,7.0,8.969,3.645,-1.102398,1.0,0.25
P3__SORT1__path_1,P3,SORT1,path_1,15,7.5,9.194,3.199,-1.102398,1.0,0.25
P3__SORT1__path_1,P3,SORT1,path_1,16,8.0,9.42,2.752,-1.102398,1.0,0.25
P3__SORT1__path_1,P3,SORT1,path_1,17,8.5,9.646,2.306,-1.102398,1.0,0.25
P3__SORT1__path_1,P3,SORT1,path_1,18,8.664,9.72,2.16,-1.102398,1.0,0.25
P3__SORT2__path_1,P3,SORT2,path_1,0,0.0,3.72,5.25,1.408069,1.0,0.25
P3__SORT2__path_1,P3,SORT2,path_1,1,0.5,3.801,5.743,1.408069,1.0,0.25
P3__SORT2__path_1,P3,SORT2,path_1,2,1.0,4.151,5.92,0.0,1.0,0.25
P3__SORT2__path_1,P3,SORT2,path_1,3,1.5,4.651,5.92,0.0,1.0,0.25
P3__SORT2__path_1,P3,SORT2,path_1,4,2.0,5.151,5.92,0.0,1.0,0.25
P3__SORT2__path_1,P3,SORT2,path_1,5,2.5,5.647,5.871,-0.147078,1.0,0.25
P3__SORT2__path_1,P3,SORT2,path_1,6,3.0,6.142,5.798,-0.147078,1.0,0.25
P3__SORT2__path_1,P3,SORT2,path_1,7,3.5,6.637,5.725,-0.147078,1.0,0.25
P3__SORT2__path_1,P3,SORT2,path_1,8,4.0,7.131,5.652,-0.147078,1.0,0.25
P3__SORT2__path_1,P3,SORT2,path_1,9,4.5,7.626,5.578,-0.147078,1.0,0.25
P3__SORT2__path_1,P3,SORT2,path_1,10,5.0,8.106,5.466,-0.560901,1.0,0.25
P3__SORT2__path_1,P3,SORT2,path_1,11,5.5,8.529,5.2,-0.560901,1.0,0.25
P3__SORT2__path_1,P3,SORT2,path_1,12,6.0,8.953,4.934,-0.560901,1.0,0.25
P3__SORT2__path_1,P3,SORT2,path_1,13,6.5,9.376,4.668,-0.560901,1.0,0.25
P3__SORT2__path_1,P3,SORT2,path_1,14,7.0,9.8,4.402,-0.560901,1.0,0.25
P3__SORT2__path_1,P3,SORT2,path_1,15,7.5,10.223,4.136,-0.560901,1.0,0.25
P3__SORT2__path_1,P3,SORT2,path_1,16,7.662,10.36,4.05,-0.560901,1.0,0.25
P3__OUT1__path_1,P3,OUT1,path_1,0,0.0,3.72,5.25,1.408069,1.0,0.25
P3__OUT1__path_1,P3,OUT1,path_1,1,0.5,3.801,5.743,1.408069,1.0,0.25
P3__OUT1__path_1,P3,OUT1,path_1,2,1.0,4.151,5.92,0.0,1.0,0.25
P3__OUT1__path_1,P3,OUT1,path_1,3,1.5,4.651,5.92,0.0,1.0,0.25
P3__OUT1__path_1,P3,OUT1,path_1,4,2.0,5.151,5.92,0.0,1.0,0.25
P3__OUT1__path_1,P3,OUT1,path_1,5,2.5,5.647,5.871,-0.147078,1.0,0.25
P3__OUT1__path_1,P3,OUT1,path_1,6,3.0,6.142,5.798,-0.147078,1.0,0.25
P3__OUT1__path_1,P3,OUT1,path_1,7,3.5,6.637,5.725,-0.147078,1.0,0.25
P3__OUT1__path_1,P3,OUT1,path_1,8,4.0,7.131,5.652,-0.147078,1.0,0.25
P3__OUT1__path_1,P3,OUT1,path_1,9,4.5,7.626,5.578,-0.147078,1.0,0.25
P3__OUT1__path_1,P3,OUT1,path_1,10,5.0,8.096,5.453,-0.724142,1.0,0.25
P3__OUT1__path_1,P3,OUT1,path_1,11,5.5,8.471,5.121,-0.724142,1.0,0.25
P3__OUT1__path_1,P3,OUT1,path_1,12,6.0,8.845,4.79,-0.724142,1.0,0.25
P3__OUT1__path_1,P3,OUT1,path_1,13,6.5,9.22,4.459,-0.724142,1.0,0.25
P3__OUT1__path_1,P3,OUT1,path_1,14,7.0,9.594,4.128,-0.724142,1.0,0.25
P3__OUT1__path_1,P3,OUT1,path_1,15,7.5,9.969,3.796,-0.724142,1.0,0.25
P3__OUT1__path_1,P3,OUT1,path_1,16,8.0,10.343,3.465,-0.724142,1.0,0.25
P3__OUT1__path_1,P3,OUT1,path_1,17,8.5,10.718,3.134,-0.724142,1.0,0.25
