path_uid,from_node,to_node,path_id,node_index,node_id,offset_time
OUT1__P6__path_1,OUT1,P6,path_1,0,OUT1,0.0
OUT1__P6__path_1,OUT1,P6,path_1,1,P6,5.363
OUT1__P7__path_1,OUT1,P7,path_1,0,OUT1,0.0
OUT1__P7__path_1,OUT1,P7,path_1,1,P7,5.01
OUT1__P8__path_1,OUT1,P8,path_1,0,OUT1,0.0
OUT1__P8__path_1,OUT1,P8,path_1,1,P8,3.299
OUT1__P9__path_1,OUT1,P9,path_1,0,OUT1,0.0
OUT1__P9__path_1,OUT1,P9,path_1,1,P9,6.862
OUT1__SORT1__path_1,OUT1,SORT1,path_1,0,OUT1,0.0
OUT1__SORT1__path_1,OUT1,SORT1,path_1,1,SORT1,2.286
OUT1__SORT2__path_1,OUT1,SORT2,path_1,0,OUT1,0.0
OUT1__SORT2__path_1,OUT1,SORT2,path_1,1,SORT2,2.625
OUT1__OUT2__path_1,OUT1,OUT2,path_1,0,OUT1,0.0
OUT1__OUT2__path_1,OUT1,OUT2,path_1,1,OUT2,2.0
OUT1__CHG1__path_1,OUT1,CHG1,path_1,0,OUT1,0.0
OUT1__CHG1__path_1,OUT1,CHG1,path_1,1,CHG1,11.266
OUT1__CHG2__path_1,OUT1,CHG2,path_1,0,OUT1,0.0
OUT1__CHG2__path_1,OUT1,CHG2,path_1,1,CHG2,3.606
OUT2__IN1__path_1,OUT2,IN1,path_1,0,OUT2,0.0
OUT2__IN1__path_1,OUT2,IN1,path_1,1,IN1,12.742
OUT2__IN2__path_1,OUT2,IN2,path_1,0,OUT2,0.0
OUT2__IN2__path_1,OUT2,IN2,path_1,1,IN2,12.053
OUT2__P1__path_1,OUT2,P1,path_1,0,OUT2,0.0
OUT2__P1__path_1,OUT2,P1,path_1,1,P1,10.533
OUT2__P2__path_1,OUT2,P2,path_1,0,OUT2,0.0
OUT2__P2__path_1,OUT2,P2,path_1,1,P2,8.588
OUT2__P3__path_1,OUT2,P3,path_1,0,OUT2,0.0
OUT2__P3__path_1,OUT2,P3,path_1,1,P3,9.009
OUT2__P4__path_1,OUT2,P4,path_1,0,OUT2,0.0
OUT2__P4__path_1,OUT2,P4,path_1,1,P4,8.889
OUT2__P5__path_1,OUT2,P5,path_1,0,OUT2,0.0
OUT2__P5__path_1,OUT2,P5,path_1,1,P5,6.381
OUT2__P6__path_1,OUT2,P6,path_1,0,OUT2,0.0
OUT2__P6__path_1,OUT2,P6,path_1,1,P6,4.308
OUT2__P7__path_1,OUT2,P7,path_1,0,OUT2,0.0
OUT2__P7__path_1,OUT2,P7,path_1,1,P7,6.102
OUT2__P8__path_1,OUT2,P8,path_1,0,OUT2,0.0
OUT2__P8__path_1,OUT2,P8,path_1,1,P8,3.672
OUT2__P9__path_1,OUT2,P9,path_1,0,OUT2,0.0
OUT2__P9__path_1,OUT2,P9,path_1,1,P9,6.411
OUT2__SORT1__path_1,OUT2,SORT1,path_1,0,OUT2,0.0
OUT2__SORT1__path_1,OUT2,SORT1,path_1,1,SORT1,2.93
OUT2__SORT2__path_1,OUT2,SORT2,path_1,0,OUT2,0.0
OUT2__SORT2__path_1,OUT2,SORT2,path_1,1,SORT2,1.641
OUT2__OUT1__path_1,OUT2,OUT1,path_1,0,OUT2,0.0
OUT2__OUT1__path_1,OUT2,OUT1,path_1,1,OUT1,2.0
OUT2__CHG1__path_1,OUT2,CHG1,path_1,0,OUT2,0.0
OUT2__CHG1__path_1,OUT2,CHG1,path_1,1,CHG1,12.358
OUT2__CHG2__path_1,OUT2,CHG2,path_1,0,OUT2,0.0
OUT2__CHG2__path_1,OUT2,CHG2,path_1,1,CHG2,5.0
CHG1__IN1__path_1,CHG1,IN1,path_1,0,CHG1,0.0
CHG1__IN1__path_1,CHG1,IN1,path_1,1,IN1,1.414
CHG1__IN2__path_1,CHG1,IN2,path_1,0,CHG1,0.0
CHG1__IN2__path_1,CHG1,IN2,path_1,1,IN2,5.099
CHG1__P1__path_1,CHG1,P1,path_1,0,CHG1,0.0
CHG1__P1__path_1,CHG1,P1,path_1,1,P1,2.323
CHG1__P2__path_1,CHG1,P2,path_1,0,CHG1,0.0
CHG1__P2__path_1,CHG1,P2,path_1,1,P2,5.182
CHG1__P3__path_1,CHG1,P3,path_1,0,CHG1,0.0
CHG1__P3__path_1,CHG1,P3,path_1,1,P3,5.913
CHG1__P4__path_1,CHG1,P4,path_1,0,CHG1,0.0
CHG1__P4__path_1,CHG1,P4,path_1,1,P4,4.46
CHG1__P5__path_1,CHG1,P5,path_1,0,CHG1,0.0
CHG1__P5__path_1,CHG1,P5,path_1,1,P5,6.34
CHG1__P6__path_1,CHG1,P6,path_1,0,CHG1,0.0
CHG1__P6__path_1,CHG1,P6,path_1,1,P6,9.389
CHG1__P7__path_1,CHG1,P7,path_1,0,CHG1,0.0
CHG1__P7__path_1,CHG1,P7,path_1,1,P7,6.513
CHG1__P8__path_1,CHG1,P8,path_1,0,CHG1,0.0
CHG1__P8__path_1,CHG1,P8,path_1,1,P8,9.278
CHG1__P9__path_1,CHG1,P9,path_1,0,CHG1,0.0
CHG1__P9__path_1,CHG1,P9,path_1,1,P9,7.329
CHG1__SORT1__path_1,CHG1,SORT1,path_1,0,CHG1,0.0
CHG1__SORT1__path_1,CHG1,SORT1,path_1,1,SORT1,9.459
CHG1__SORT2__path_1,CHG1,SORT2,path_1,0,CHG1,0.0
CHG1__SORT2__path_1,CHG1,SORT2,path_1,1,SORT2,11.022
CHG1__OUT1__path_1,CHG1,OUT1,path_1,0,CHG1,0.0
CHG1__OUT1__path_1,CHG1,OUT1,path_1,1,OUT1,11.266
CHG1__OUT2__path_1,CHG1,OUT2,path_1,0,CHG1,0.0
CHG1__OUT2__path_1,CHG1,OUT2,path_1,1,OUT2,12.358
CHG1__CHG2__path_1,CHG1,CHG2,path_1,0,CHG1,0.0
CHG1__CHG2__path_1,CHG1,CHG2,path_1,1,CHG2,8.0
CHG2__IN1__path_1,CHG2,IN1,path_1,0,CHG2,0.0
CHG2__IN1__path_1,CHG2,IN1,path_1,1,IN1,9.058
CHG2__IN2__path_1,CHG2,IN2,path_1,0,CHG2,0.0
CHG2__IN2__path_1,CHG2,IN2,path_1,1,IN2,10.737
CHG2__P1__path_1,CHG2,P1,path_1,0,CHG2,0.0
CHG2__P1__path_1,CHG2,P1,path_1,1,P1,6.228
CHG2__P2__path_1,CHG2,P2,path_1,0,CHG2,0.0
CHG2__P2__path_1,CHG2,P2,path_1,1,P2,5.787
CHG2__P3__path_1,CHG2,P3,path_1,0,CHG2,0.0
CHG2__P3__path_1,CHG2,P3,path_1,1,P3,8.738
CHG2__P4__path_1,CHG2,P4,path_1,0,CHG2,0.0
CHG2__P4__path_1,CHG2,P4,path_1,1,P4,4.605
CHG2__P5__path_1,CHG2,P5,path_1,0,CHG2,0.0
CHG2__P5__path_1,CHG2,P5,path_1,1,P5,5.762
CHG2__P6__path_1,CHG2,P6,path_1,0,CHG2,0.0
CHG2__P6__path_1,CHG2,P6,path_1,1,P6,5.665
CHG2__P7__path_1,CHG2,P7,path_1,0,CHG2,0.0
CHG2__P7__path_1,CHG2,P7,path_1,1,P7,1.95
CHG2__P8__path_1,CHG2,P8,path_1,0,CHG2,0.0
CHG2__P8__path_1,CHG2,P8,path_1,1,P8,2.367
CHG2__P9__path_1,CHG2,P9,path_1,0,CHG2,0.0
CHG2__P9__path_1,CHG2,P9,path_1,1,P9,6.244
CHG2__SORT1__path_1,CHG2,SORT1,path_1,0,CHG2,0.0
CHG2__SORT1__path_1,CHG2,SORT1,path_1,1,SORT1,2.277
CHG2__SORT2__path_1,CHG2,SORT2,path_1,0,CHG2,0.0
CHG2__SORT2__path_1,CHG2,SORT2,path_1,1,SORT2,4.272
CHG2__OUT1__path_1,CHG2,OUT1,path_1,0,CHG2,0.0
CHG2__OUT1__path_1,CHG2,OUT1,path_1,1,OUT1,3.606
CHG2__OUT2__path_1,CHG2,OUT2,path_1,0,CHG2,0.0
CHG2__OUT2__path_1,CHG2,OUT2,path_1,1,OUT2,5.0
CHG2__CHG1__path_1,CHG2,CHG1,path_1,0,CHG2,0.0
CHG2__CHG1__path_1,CHG2,CHG1,path_1,1,CHG1,8.0
